InnerRadius,Length,Quadratic,Linear,InnerRadius2,Length2,Quadratic2,Linear2,Generation,Fitness
3.925880,10.0691,0.046353,-0.314473,4.190670,39.0208,0.007143000000000001,-0.27666999999999997,8,5.36386
3.488470,39.8914,-0.005724,0.16708699999999999,6.252690,36.9956,0.011397,-0.5314399999999999,8,5.40742
4.765670,12.2045,0.046862,-0.404665,3.604210,10.5972,-0.03155,0.304969,8,5.4684099999999995
4.459220,39.8914,-0.005724,0.16708699999999999,3.591380,17.3457,0.009791,-0.026646,8,5.6132599999999995
1.764800,20.3532,0.023231,-0.24711100000000003,3.499670,10.4678,-0.03155,0.304969,8,5.50234
1.804970,21.1576,0.021677000000000002,-0.227881,5.003340,16.2073,0.01053,-0.031141000000000002,8,5.516
1.654660,20.3532,0.023231,-0.229196,3.560210,11.7212,0.008075,-0.029951,8,5.52894
3.941000,14.1074,-0.046956,0.42758999999999997,5.140350,16.531,0.0068650000000000004,-0.028648000000000003,8,5.640219999999999
1.790640,19.4782,0.022837,-0.210819,5.427190,37.1976,0.007326000000000001,-0.298103,8,5.58063
4.765670,11.8458,0.049056999999999996,-0.395894,3.992690,16.2533,-0.042927999999999994,0.50963,8,5.57547
0.399468,16.5706,-0.050788,0.9081100000000001,3.388570,39.5331,-0.004569,0.18332400000000001,8,5.25778
1.841290,21.796,0.021677000000000002,-0.222138,4.036220,15.48,0.010325,-0.115347,8,5.6601099999999995
1.387920,12.2938,0.017544,0.23658099999999999,3.003330,11.9821,0.045087999999999996,-0.382481,8,5.54519
1.804970,20.3532,0.022316,-0.228251,3.730270,16.7406,0.010838,-0.034842000000000005,8,5.7361
3.914160,42.4406,-0.0048590000000000005,0.131139,5.919290,39.5897,0.010112999999999999,-0.45107600000000003,8,5.35931
4.641270,11.2629,0.048636,-0.36297199999999996,4.510190,17.2215,0.009615,-0.029951,8,5.35537
4.583430,42.577,-0.006114,0.16385999999999998,1.191120,32.3336,-0.008733,0.393928,8,5.60425
4.566950,12.2045,0.048636,-0.462207,5.427190,33.9237,-0.0014349999999999999,-0.03071,8,6.01622
6.656160,12.0643,0.026652999999999996,-0.39750100000000005,1.191120,36.9956,-0.008733,0.40337399999999995,8,5.78333
3.488470,38.7699,-0.005724,0.16385999999999998,5.919290,33.9237,0.011348,-0.484896,8,5.2967699999999995
1.804970,20.3532,0.023231,-0.228251,4.162280,16.2533,0.010112999999999999,-0.029951,8,5.83378
1.457200,8.942089999999999,0.017745,0.24079299999999998,4.784190,16.2533,-0.042338,0.513573,8,5.33626
1.804970,20.8298,0.023231,-0.236362,3.399040,46.6588,0.001198,-0.029951,8,5.18466
0.351170,15.5549,-0.049003,0.848239,5.140240,33.9237,-0.004777,0.18332400000000001,8,5.37328
3.892230,43.3662,0.006014,-0.20894200000000002,3.196910,16.2073,0.008703,-0.11844600000000001,8,5.55023
2.393670,46.7346,-0.007789,0.38895100000000005,4.706020,12.7416,0.042779000000000005,-0.483863,8,4.945530000000001
4.732660,13.8557,-0.039928,0.307006,3.604210,16.531,-0.043576,0.513573,8,5.57454
4.576750,42.577,-0.006179,0.169381,2.955130,38.5768,0.002445,-0.156445,8,5.40559
6.491320,11.2261,0.023231,-0.219696,2.955130,39.4995,0.0075650000000000005,-0.275465,8,5.70142
3.892230,43.3662,0.005695,-0.20894200000000002,2.955130,11.7906,-0.041237,0.48129099999999997,8,5.41401
1.804970,21.8812,0.021677000000000002,-0.227881,5.140240,16.2073,0.009114,-0.11941199999999999,8,5.65506
3.715150,8.7775,0.017745,0.26526500000000003,2.955130,12.8229,-0.042927999999999994,0.512417,8,5.5824300000000004
0.376685,16.5151,-0.038786,0.799502,2.955130,12.7416,-0.042927999999999994,0.512417,8,5.347919999999999
1.479430,13.8264,0.046862,-0.365162,3.399040,12.7416,-0.043576,0.513573,8,5.63989
4.576750,13.8557,-0.041954000000000005,0.353566,4.784190,37.6032,-0.000872,0.040948000000000005,8,5.2640199999999995
6.993210,11.2261,0.023231,-0.222065,2.955130,12.1475,-0.042927999999999994,0.512417,8,5.3711199999999995
0.399468,16.3553,-0.037215,0.848239,2.841460,36.9567,0.0075650000000000005,-0.26561,8,5.277480000000001
0.399468,15.0037,-0.040295,0.848239,5.919290,36.5188,0.010838,-0.45688500000000004,8,5.36905
4.852370,38.7699,-0.005724,0.145097,3.142650,12.8229,-0.042927999999999994,0.512417,8,5.4958
1.722710,20.3532,0.022271,-0.227881,5.463620,12.6866,0.042779000000000005,-0.456541,8,5.58173
1.647580,20.3532,0.028656,-0.376065,4.330840,38.0248,-0.00143,-0.028675,8,5.57983
1.804970,21.2636,0.020804,-0.22346100000000002,5.060390,16.3131,0.008075,-0.097105,8,5.60385
1.804970,21.2636,0.020876,-0.227881,5.140240,14.8195,0.008075,-0.097105,8,5.6221
4.210300,10.9697,0.028745999999999997,-0.5065390000000001,1.434230,12.5331,-0.0256,0.368079,8,5.8468800000000005
0.359262,12.174,-0.046956,0.8143199999999999,3.250570,14.0672,0.010112999999999999,-0.028752,8,5.69027
3.715150,12.3888,0.047938,-0.329818,4.234090,40.8148,-0.001377,-0.032522,8,5.50518
4.566950,42.577,-0.0060030000000000005,0.171157,5.539750,14.4753,0.009615,-0.031056,8,5.49886
3.496630,38.7699,-0.006304,0.16385999999999998,6.074800,33.0639,0.011397,-0.484896,8,5.50306
1.754470,21.0724,-0.029710000000000004,0.669353,5.919290,32.8999,-0.0016820000000000001,0.081957,8,5.535909999999999
1.790640,19.6422,0.023397,-0.210819,3.918150,38.7669,0.007326000000000001,-0.298103,8,5.51467
3.934040,44.1017,-0.0048590000000000005,0.12529200000000001,5.427190,12.1427,0.048923,-0.472803,8,5.45426
1.859460,10.4807,0.028656,0.018105,4.570440,41.9442,-0.00143,-0.030420999999999997,8,5.51081
6.689720,9.55534,0.011104000000000001,-0.392517,2.759590,18.435,0.030066000000000002,-0.515454,8,5.42004
4.678640,15.1723,-0.0421,0.364962,4.784190,11.4812,-0.043576,0.513573,8,5.46603
4.771840,43.6843,-0.006179,0.164132,2.837920,39.4995,0.002445,-0.156445,8,5.50765
6.224250,27.8095,-0.013196000000000001,0.22149000000000002,6.307240,22.14,0.028279000000000002,-0.710879,8,5.41689
5.230440,17.8395,0.051942999999999996,-0.988224,3.740040,32.0637,0.0034460000000000003,-0.07828500000000001,8,5.42282
0.573426,11.2954,-0.060039999999999996,0.904223,0.559143,10.2203,-0.025785000000000002,0.6332180000000001,8,5.34606
3.905980,16.014,0.046478,-0.848308,5.333950,13.2446,-0.036162,0.22015300000000002,8,5.39821
4.576750,13.8557,-0.041954000000000005,0.353566,4.578860,38.0248,-0.00143,-0.031495999999999996,9,5.0176099999999995
1.834260,20.3532,0.023231,-0.227881,3.353950,37.6032,-0.000872,0.040948000000000005,9,5.54716
1.790640,20.3733,0.023231,-0.22346100000000002,5.784860,37.1349,0.011588,-0.47764799999999996,9,5.416919999999999
1.816430,21.2636,0.020804,-0.22877199999999998,5.060390,16.0634,0.007995,-0.097105,9,5.54188
4.000580,41.6199,-0.0048590000000000005,0.12529200000000001,2.955130,12.1427,-0.042927999999999994,0.554071,9,5.66986
0.376685,16.5151,-0.038786,0.799502,5.427190,12.5104,0.048923,-0.472803,9,5.5163
6.491320,11.4966,0.023231,-0.221541,6.342090,33.0639,0.011397,-0.451024,9,5.50322
3.261420,38.7699,-0.005991,0.16385999999999998,3.019150,39.4995,0.0075650000000000005,-0.275465,9,5.179119999999999
1.804970,16.5706,0.022316,-0.244509,2.955130,16.7406,0.010838,-0.034842000000000005,9,5.4626
0.430024,20.3532,-0.037215,0.848239,3.730270,12.8229,-0.039712,0.512417,9,5.629659999999999
4.682740,10.4807,-0.043454,0.42803,5.699700,33.958,-0.0014529999999999999,-0.031141000000000002,9,5.52533
1.804970,21.1576,0.021209,-0.24426199999999998,4.398970,16.2073,0.01053,-0.031239,9,5.63908
4.210300,10.9697,0.028745999999999997,-0.498662,1.434230,17.3457,0.009791,-0.026646,9,5.42399
4.459220,39.8914,-0.005724,0.16708699999999999,3.591380,12.5331,-0.0256,0.368079,9,5.36214
4.171680,43.3662,0.0060490000000000006,-0.20894200000000002,2.955130,11.7906,-0.041237,0.45790299999999995,9,5.41021
6.656160,12.0643,0.026652999999999996,-0.456581,1.191120,36.9956,-0.008733,0.40337399999999995,9,5.31418
1.804970,9.72677,0.044231,-0.233125,2.759590,37.6974,0.007143000000000001,-0.27666999999999997,9,5.682230000000001
1.777120,20.1367,0.024188,-0.314473,4.288440,13.2681,0.010112999999999999,-0.030973,9,5.54941
4.852370,38.7699,-0.005251,0.13302999999999998,5.140240,36.5188,0.010334000000000001,-0.45688500000000004,9,5.55451
1.804970,21.8812,0.021695,-0.227881,5.919290,15.642,0.008790000000000001,-0.11941199999999999,9,5.735609999999999
1.804970,21.8812,0.021677000000000002,-0.228251,3.520500,17.3457,0.009791,-0.026163,9,5.50068
4.556980,39.8914,-0.005725,0.16708699999999999,3.593450,16.7406,0.010608,-0.032281,9,5.37016
4.210300,20.3532,0.023387,-0.5065390000000001,3.649900,15.3753,-0.0256,0.368079,9,5.63432
1.804770,10.8102,0.028745999999999997,-0.24050500000000002,1.434230,12.624,0.010838,-0.033514999999999996,9,5.4242099999999995
0.359262,11.6237,-0.046956,0.8143199999999999,1.434230,12.5331,-0.0256,0.383815,9,5.46241
3.951160,12.174,0.027451999999999997,-0.5065390000000001,3.430530,14.6055,0.010112999999999999,-0.028752,9,5.4099699999999995
4.739260,19.4756,-0.006222999999999999,-0.08895800000000001,2.120600,26.8427,-0.005441,0.293137,9,5.56853
4.379840,13.7684,-0.040373,0.42803,3.618130,32.1048,-0.004632,0.18952,9,5.21189
0.342123,10.8776,-0.048634,0.8420049999999999,3.304830,19.713,0.010112999999999999,-0.028752,9,5.59334
1.587090,12.3045,0.012001000000000001,0.018994999999999998,4.190670,14.0672,0.032456,-0.515454,9,5.37855
6.656160,12.0643,0.023231,-0.228251,1.191120,36.9956,-0.009115,0.40337399999999995,9,6.023630000000001
1.804970,20.3532,0.027516000000000002,-0.39750100000000005,4.162280,16.2533,0.010112999999999999,-0.029951,9,5.65264
4.566950,10.7416,0.048636,-0.364583,3.604210,39.5331,-0.004313,0.161892,9,5.8440199999999995
4.765670,11.8458,0.048636,-0.395894,1.191120,32.8478,-0.007370000000000001,0.393928,9,5.56846
1.841290,21.796,0.020804,-0.209785,5.362930,15.48,0.008075,-0.097105,9,5.70193
1.804970,21.2636,0.022513,-0.222138,4.036220,16.3131,0.010325,-0.115347,9,5.85885
1.804970,10.9697,0.020804,-0.22346100000000002,1.434230,16.3131,0.007838,-0.097105,9,5.3169
4.210300,21.2636,0.028745999999999997,-0.5065390000000001,5.060390,12.5331,-0.025929,0.368079,9,5.41955
4.566950,12.2045,0.011036,0.018264,5.427190,33.958,-0.004318,0.18332400000000001,9,5.53608
1.792780,9.55534,0.048636,-0.462207,2.759590,33.9237,-0.0014349999999999999,-0.03071,9,5.51465
4.852370,13.8557,-0.039928,0.307006,3.142650,12.8229,-0.045471,0.512417,9,5.1912199999999995
4.732660,38.7699,-0.005724,0.14807,3.924040,17.1637,-0.042927999999999994,0.513573,9,5.32342
1.665730,18.8989,-0.029710000000000004,0.668562,5.919290,32.5726,-0.0016820000000000001,0.07588500000000001,9,5.73605
1.833120,21.0724,0.023231,-0.22877199999999998,6.364850,33.9237,0.011397,-0.484896,9,5.381130000000001
1.796460,20.3532,0.024583,-0.243851,3.353950,38.0248,-0.00143,-0.031495999999999996,9,5.59616
7.225860,17.7631,0.047219,-0.8795649999999999,2.955130,39.4995,0.002445,-0.156445,9,5.73409
1.654660,20.3532,0.022475,-0.229196,2.955130,12.8229,0.007751999999999999,-0.029951,9,5.44838
3.712730,8.59849,0.017745,0.26526500000000003,3.560210,11.7212,-0.041669,0.49076400000000003,9,5.59187
4.852370,37.8978,-0.005724,0.145097,6.074800,39.3066,-0.000356,-0.026042000000000003,9,5.5646
1.807150,20.3809,0.022049000000000003,-0.18148599999999998,3.142650,14.002,-0.042927999999999994,0.512417,9,6.04542
1.701960,20.8543,0.022650999999999998,-0.22486399999999998,4.268090,13.2681,0.010112999999999999,-0.028006,9,5.58865
6.656160,13.8557,-0.042349,0.364962,4.288440,39.0208,0.007717,-0.283258,9,5.5707
4.765670,11.8458,0.049056999999999996,-0.404434,4.153660,13.0382,-0.042927999999999994,0.50963,9,5.63912
4.852370,39.3446,-0.005553,0.150921,3.086520,16.2533,-0.042927999999999994,0.531327,9,5.5201400000000005
1.431840,10.8776,-0.03603,0.8593139999999999,4.494110,12.9837,0.010863,-0.032281,9,5.43585
0.393201,14.9863,0.01087,0.017398,4.190670,16.5645,0.032456,-0.515454,9,5.41887
4.852370,38.7699,-0.005724,0.144977,5.919290,33.3377,0.010334000000000001,-0.45688500000000004,9,5.32975
1.804970,18.901,0.019306,-0.228251,4.162280,16.2533,0.011164,-0.029951,9,5.699319999999999
1.702860,20.3532,0.023681999999999998,-0.24356999999999998,2.789740,10.297,0.045087999999999996,-0.382481,9,5.45456
1.387920,12.2938,0.017544,0.23658099999999999,3.499670,10.4678,-0.03155,0.304969,9,5.68878
4.682740,10.4807,-0.043454,0.42803,1.434230,12.5331,-0.022966,0.368079,9,5.56623
4.130990,10.9697,0.028745999999999997,-0.5065390000000001,3.839360,33.958,-0.0014529999999999999,-0.031239,9,5.77185
1.764100,12.7809,0.052110000000000004,-0.227881,3.604210,11.6716,0.01053,-0.029951,9,5.56727
4.765670,11.6816,0.048636,-0.395894,5.003340,39.5331,-0.004569,0.18332400000000001,9,5.37791
4.210300,20.3532,0.028656,-0.5065390000000001,4.330840,38.0248,-0.00143,-0.028675,9,5.51085
1.667260,10.9697,0.028745999999999997,-0.376065,1.434230,12.5331,-0.0256,0.36728099999999997,9,5.56027
4.486420,11.8458,0.048636,-0.395894,5.539750,41.8901,-0.004569,0.18332400000000001,9,5.28335
4.765670,42.577,-0.0060030000000000005,0.171157,3.604210,14.4753,0.009615,-0.028669,9,5.43799
1.587090,10.8776,0.024321000000000002,0.017398,3.353950,18.7323,0.032456,-0.483717,9,5.74065
1.684980,20.3532,0.01087,-0.227881,4.190670,38.0248,-0.00143,-0.031495999999999996,9,5.312069999999999
1.780920,21.8812,0.021677000000000002,-0.227881,5.140240,17.2371,-0.043576,0.513573,9,5.54742
4.678640,15.1723,-0.0421,0.364962,4.784190,11.4812,0.009114,-0.11941199999999999,9,5.62582
0.359262,12.174,-0.050407,0.8143199999999999,4.152610,10.7686,0.011134,-0.028752,9,5.45504
4.566950,35.2751,-0.005724,0.16708699999999999,3.250570,14.0672,-0.031686,0.282803,9,5.17494
4.459220,41.3212,-0.005928,0.16759200000000002,3.591380,17.3457,0.009791,-0.027781,9,5.5238
1.819280,21.1737,0.023231,-0.228251,4.162280,16.2533,0.010112999999999999,-0.026646,9,5.77423
1.889580,10.4807,0.028656,-0.08895800000000001,4.570440,41.9442,-0.00143,-0.030420999999999997,9,5.2419
4.379840,17.2544,-0.006222999999999999,0.018105,2.120600,25.915,-0.005441,0.293137,9,5.51698
1.804970,20.3532,0.022316,-0.228251,3.730270,16.7406,0.011774,-0.034842000000000005,9,5.71787
3.914160,42.4406,-0.004914,0.13055999999999998,5.919290,39.5897,0.010112999999999999,-0.45107600000000003,9,5.6504199999999996
3.759090,39.8914,-0.005209,0.174957,4.162280,16.2533,0.009931,-0.029951,9,5.42585
1.804970,20.3532,0.023231,-0.222925,6.617110,36.9956,0.011397,-0.5314399999999999,9,5.3154
4.698690,40.9751,-0.006179,0.167389,4.902720,40.8148,-0.001377,-0.032522,9,5.29637
3.715150,12.3888,0.047938,-0.315747,4.234090,16.2533,0.040443,-0.814872,9,5.57416
6.890020,9.55534,0.011104000000000001,-0.392517,3.258920,18.435,0.030066000000000002,-0.495775,9,5.65123
4.852370,38.7699,-0.005724,0.14948399999999998,2.862050,12.8229,-0.042927999999999994,0.512417,9,5.62922
4.682740,13.7684,-0.04604,0.42803,3.618130,33.958,-0.0014529999999999999,-0.031239,9,5.57754
4.682740,10.4807,-0.041543000000000004,0.42803,4.398970,18.8872,0.032456,-0.515454,9,5.64428
1.804970,20.3532,0.023231,-0.228251,4.162280,16.2533,0.010112999999999999,-0.08680800000000001,9,5.5813
1.804970,21.5272,0.020876,-0.227881,5.140240,15.5193,0.008075,-0.029951,9,5.8238900000000005
4.583430,42.577,-0.006114,0.1815,1.191120,32.3336,-0.008733,0.393928,9,5.361269999999999
4.169960,10.8776,0.011104000000000001,0.018105,4.207050,18.435,0.032694,-0.569592,9,5.56399
4.437970,42.577,-0.006179,0.169658,3.435210,16.2533,0.010112999999999999,-0.032281,9,5.30286
1.613380,21.8812,0.021677000000000002,-0.245056,5.322850,16.7406,0.040443,-0.814872,9,5.87981
4.566950,10.7416,0.048636,-0.364583,5.919290,34.4651,0.010334000000000001,-0.46090600000000004,9,5.3096
4.852370,43.3366,-0.005724,0.141533,1.191120,36.5188,-0.008033,0.393928,9,5.4210199999999995
4.996140,11.8373,0.060754999999999997,-0.8920299999999999,7.323740,10.3598,0.037201,-0.760478,9,5.45464
2.936350,31.8317,-0.00427,0.241812,0.089716,16.2227,-0.00783,0.39625900000000003,9,5.62959
0.399463,32.1952,-0.011984999999999999,0.563773,1.793040,21.8073,-0.006403,0.38093499999999997,9,5.4804900000000005
4.776590,11.9146,0.05968,-0.9620049999999999,0.432856,10.0888,-0.027462,0.449554,9,5.43844
4.852370,11.4966,0.023231,-0.221541,6.293600,33.3377,0.011397,-0.42696000000000006,10,5.5555699999999995
6.491320,38.7699,-0.005724,0.135533,5.919290,33.0639,0.010334000000000001,-0.481706,10,5.50089
1.792780,20.8543,0.022650999999999998,-0.22486399999999998,2.759590,12.9378,0.010329000000000001,-0.03071,10,5.603619999999999
1.859800,9.55534,0.048636,-0.462207,4.268090,33.2723,-0.001403,-0.028006,10,5.285159999999999
4.732660,38.7699,-0.005724,0.14807,5.919290,17.1637,0.008790000000000001,-0.114843,10,5.4791099999999995
1.804970,21.8812,0.020194999999999998,-0.227881,3.957580,15.642,-0.042927999999999994,0.513573,10,5.83641
0.376685,16.5151,-0.038786,0.844535,5.427190,16.2533,0.040971,-0.814872,10,5.77476
3.965330,12.3888,0.047938,-0.315747,4.263410,12.5104,0.048923,-0.472803,10,5.46218
1.804970,21.8812,0.021976,-0.228251,3.520500,18.9248,0.009640000000000001,-0.026163,10,5.75441
1.924210,10.4807,0.027426999999999997,-0.08895800000000001,4.570440,41.9442,-0.00143,-0.027147000000000004,10,5.1409400000000005
4.169960,8.59849,0.011104000000000001,0.227019,4.207050,18.435,0.032694,-0.569592,10,5.6648
3.712730,10.8776,0.017745,0.018105,3.560210,11.7212,-0.041669,0.49076400000000003,10,5.19339
4.765670,11.8458,0.049056999999999996,-0.404434,3.866350,13.1668,-0.042927999999999994,0.50963,10,5.53603
1.699510,20.8543,0.022650999999999998,-0.222241,4.153660,13.6035,0.010112999999999999,-0.028006,10,5.64175
4.510960,19.4756,-0.006222999999999999,-0.08895800000000001,3.604210,26.8427,-0.005441,0.161892,10,5.52096
4.739260,10.7416,0.048636,-0.364583,2.120600,39.5331,-0.004313,0.29238200000000003,10,5.70262
4.725500,38.3269,-0.005724,0.144977,4.494110,12.9837,0.010334000000000001,-0.032281,10,5.599469999999999
1.431840,10.8776,-0.03603,0.8593139999999999,5.919290,31.2335,0.010863,-0.459203,10,5.81009
4.566950,11.5945,0.027451999999999997,-0.364583,3.604210,39.5331,-0.004313,0.161892,10,5.3299
3.855320,10.3659,0.048636,-0.5065390000000001,3.171910,14.6055,0.010112999999999999,-0.029477,10,5.80425
6.656160,12.6624,0.023029,-0.233125,1.191120,36.9956,-0.009009999999999999,0.389731,10,5.67905
1.975410,10.8984,0.044231,-0.228251,2.759590,37.6974,0.007143000000000001,-0.27666999999999997,10,5.5290300000000006
1.639310,21.5272,0.020876,-0.21806799999999998,4.162280,15.5193,0.010112999999999999,-0.026646,10,5.60226
1.830200,20.3793,0.023231,-0.227881,5.140240,17.0658,0.008075,-0.029951,10,5.58242
1.745530,20.3809,0.022049000000000003,-0.18148599999999998,3.142650,13.9106,0.008075,-0.097105,10,5.66284
1.841290,21.796,0.020804,-0.201287,5.362930,14.1473,-0.042927999999999994,0.512417,10,5.52134
1.807150,20.3809,0.021695,-0.18148599999999998,3.294480,14.002,-0.042927999999999994,0.512417,10,5.68361
1.804970,21.8812,0.020875,-0.227881,5.919290,15.642,0.009306,-0.11941199999999999,10,5.45406
0.342123,10.7416,-0.048634,0.8420049999999999,3.275220,19.4293,0.010112999999999999,-0.028752,10,5.32156
4.566950,10.8776,0.048636,-0.364583,3.304830,39.5331,-0.004313,0.161892,10,5.67924
1.613380,21.8812,0.0227,-0.245056,5.322850,16.7406,0.041061,-0.814872,10,5.36245
1.613380,21.8812,0.021677000000000002,-0.245056,5.322850,16.7406,0.040443,-0.775161,10,5.94696
1.872460,18.8989,-0.029710000000000004,0.668562,4.063510,16.3131,0.010325,-0.10826600000000002,10,5.48096
1.665730,21.2636,0.022513,-0.222138,5.919290,34.6797,-0.001645,0.07588500000000001,10,5.43166
1.587090,10.8776,0.024321000000000002,0.017398,3.242340,18.7323,0.030913999999999997,-0.483717,10,5.67004
7.225860,17.7631,0.045622,-0.832615,3.004790,44.2177,0.002445,-0.160056,10,5.4528
1.765980,10.8044,0.044231,-0.364583,2.759590,39.5331,0.007143000000000001,-0.27666999999999997,10,5.75871
4.566950,10.0818,0.048636,-0.233125,3.604210,37.6974,-0.004313,0.161892,10,5.41967
6.491320,11.4966,0.023231,-0.221541,4.162280,16.2533,0.011164,-0.029951,10,5.42835
1.761210,15.9539,0.019306,-0.228251,6.342090,33.0639,0.011397,-0.451024,10,5.58133
0.376685,20.8543,-0.038786,0.799502,4.268090,13.2681,0.010112999999999999,-0.028006,10,5.43206
1.701960,16.5151,0.02301,-0.22486399999999998,5.427190,12.0062,0.048923,-0.472803,10,5.6704099999999995
1.804970,9.72677,0.048568,-0.233125,2.759590,37.6974,0.007143000000000001,-0.260761,10,5.59433
1.613380,22.8079,0.021677000000000002,-0.245056,5.322850,16.7406,0.040443,-0.814872,10,5.60588
3.261420,37.8978,-0.005724,0.16385999999999998,2.745000,39.3066,-0.000356,-0.026042000000000003,10,5.3539
